btcopening,btcclosing,btcquantity,btcamount,daxopening,daxclosing,daxlowest,daxhighest,djiopening,djiclosing,djilowest,djihighest,hsiopening,hsiclosing,hsilowest,hsihighest,year,month,day,target
9948.8179,9650.0,491.91261084,4222.0,27.008811506638605,26.683237075805664,26.67681735249819,27.008811506638605,21029.5,21029.5,21029.5,21029.5,0.1899999976158142,0.1899999976158142,0.1899999976158142,0.1899999976158142,2017,5,30,1
9660.0,9599.95,549.84792321,4163.0,26.88041421217498,26.889585494995117,26.854735319975923,27.0088104224136,21008.69921875,21008.69921875,21008.69921875,21008.69921875,0.1899999976158142,0.1899999976158142,0.1899999976158142,0.1899999976158142,2017,5,31,1
9598.7157,9439.99,634.92392528,4250.0,26.96295166015625,26.96295166015625,26.849229862182355,26.96295166015625,21144.19921875,21144.19921875,21144.19921875,21144.19921875,0.07500000298023224,0.07500000298023224,0.07500000298023224,0.07500000298023224,2017,6,1,1
9400.0,9099.0,613.23582615,4058.0,27.219742828589723,27.45819091796875,27.219742828589723,27.476531733118506,21206.30078125,21206.30078125,21206.30078125,21206.30078125,0.18000000715255737,0.18000000715255737,0.18000000715255737,0.18000000715255737,2017,6,2,1
9179.999,9800.0,491.29649399,3804.0,27.604928086776642,27.228914260864258,27.201400414123146,27.604928086776642,21184.0,21184.0,21184.0,21184.0,0.18000000715255737,0.18000000715255737,0.18000000715255737,0.18000000715255737,2017,6,5,0
9800.0,9901.01,504.63802469,4751.0,27.265598865242684,27.054664611816406,27.05466461181641,27.265598865242684,21136.19921875,21136.19921875,21136.19921875,21136.19921875,0.18000000715255737,0.1899999976158142,0.18000000715255737,0.1899999976158142,2017,6,6,0
9945.97997,9838.0,307.79958398,2983.0,27.10969095929949,27.084930419921875,27.045493728980986,27.10969095929949,21173.69921875,21173.69921875,21173.69921875,21173.69921875,25974.19921875,25974.19921875,25974.19921875,25974.19921875,2017,6,7,1
9775.0,9880.0,292.94660635,2360.0,27.045494928847,26.990468978881836,26.94553091566522,27.045494928847,21182.5,21182.5,21182.5,21182.5,26063.099609375,26063.099609375,26063.099609375,26063.099609375,2017,6,8,0
9880.0,9977.99911,205.07399278,1863.0,27.100520742209202,27.128034591674805,27.036323509366202,27.146377157985203,21272.0,21272.0,21272.0,21272.0,0.20999999344348907,0.20000000298023224,0.1899999976158142,0.2199999988079071,2017,6,9,0
10038.00001,9810.0,439.91934451,3443.0,27.06383668114153,26.95378303527832,26.930855702586133,27.06383668114153,21235.69921875,21235.69921875,21235.69921875,21235.69921875,25708.0,25708.0,25708.0,25708.0,2017,6,12,1
9810.0,9670.0,304.38363722,2564.0,27.100521087646484,27.100521087646484,27.100521087646484,27.100521087646484,21328.5,21328.5,21328.5,21328.5,0.19499999284744263,0.19499999284744263,0.19499999284744263,0.19499999284744263,2017,6,13,1
9710.0,9360.0,446.94158785,3172.0,27.58658703677014,27.222496032714844,27.22249603271484,27.58658703677014,21374.599609375,21374.599609375,21374.599609375,21374.599609375,0.1899999976158142,0.16500000655651093,0.16500000655651093,0.1899999976158142,2017,6,14,1
9380.0,8670.0,724.75301705,3820.0,26.871240392043454,26.761188507080078,26.749265665615372,26.871240392043454,21359.900390625,21359.900390625,21359.900390625,21359.900390625,25565.30078125,25565.30078125,25565.30078125,25565.30078125,2017,6,15,1
8680.0,9034.0,298.74994361,2407.0,26.880417128342234,27.036325454711914,26.880417128342234,27.036325454711914,21384.30078125,21384.30078125,21384.30078125,21384.30078125,0.07500000298023224,0.07500000298023224,0.07500000298023224,0.07500000298023224,2017,6,16,0
8897.97998,9000.03,252.77681984,2388.0,27.669125313262676,27.228914260864258,27.073005961151082,27.669125313262676,21529.0,21529.0,21529.0,21529.0,0.07500000298023224,0.07500000298023224,0.07500000298023224,0.07500000298023224,2017,6,19,0
9043.0,9319.89972999,381.89331512,3015.0,27.27477065128475,27.059249877929688,26.944611466441817,27.27477065128475,21467.099609375,21467.099609375,21467.099609375,21467.099609375,0.07500000298023224,0.07500000298023224,0.07500000298023224,0.07500000298023224,2017,6,20,0
9231.99897,9270.00001,223.74474658,2419.0,27.089154558646722,27.061120986938477,26.95833478857963,27.089154558646722,21410.0,21410.0,21410.0,21410.0,0.18000000715255737,0.1899999976158142,0.18000000715255737,0.1899999976158142,2017,6,21,0
9270.00001,9262.0,204.81562032,1970.0,27.163907857650596,27.069530487060547,27.00505452236609,27.163907857650596,21397.30078125,21397.30078125,21397.30078125,21397.30078125,25674.5,25674.5,25674.5,25674.5,2017,6,22,1
9262.03,9416.85,223.34124107,2455.0,27.042432052016128,26.977022171020508,26.97702217102051,27.046169504889363,21394.80078125,21394.80078125,21394.80078125,21394.80078125,0.07500000298023224,0.07500000298023224,0.07500000298023224,0.07500000298023224,2017,6,23,0
9230.12344999,9104.43117,498.1846542,3180.0,27.341448097436583,27.131200790405273,27.070462283421676,27.341448097436583,21409.599609375,21409.599609375,21409.599609375,21409.599609375,0.1899999976158142,0.1899999976158142,0.1899999976158142,0.1899999976158142,2017,6,26,1
9104.43116,9059.66581,281.34191136,2602.0,27.229316084165916,27.07980728149414,27.070462758541463,27.229316084165916,21310.69921875,21310.69921875,21310.69921875,21310.69921875,0.07500000298023224,0.07500000298023224,0.07500000298023224,0.07500000298023224,2017,6,27,1
9059.29509,8931.38404,195.46594889,1944.0,27.17418390972011,27.333972930908203,27.17418390972011,27.333972930908203,21454.599609375,21454.599609375,21454.599609375,21454.599609375,25683.5,25683.5,25683.5,25683.5,2017,6,28,1
9041.17424,8969.5,147.41224543,1825.0,27.36013557990055,26.83685302734375,26.836853027343754,27.36013557990055,21287.0,21287.0,21287.0,21287.0,0.20999999344348907,0.2150000035762787,0.20999999344348907,0.2199999988079071,2017,6,29,1
8930.20015,8845.0,189.23030422,1943.0,26.818168272937314,26.785463333129883,26.72472482393657,26.818168272937314,21349.599609375,21349.599609375,21349.599609375,21349.599609375,25764.599609375,25764.599609375,25764.599609375,25764.599609375,2017,6,30,1
8780.001,8769.4,283.06451631,2211.0,26.85554617003678,26.824710845947266,26.82471084594727,26.911611529835863,21479.30078125,21479.30078125,21479.30078125,21479.30078125,25784.19921875,25784.19921875,25784.19921875,25784.19921875,2017,7,3,1
8824.99,8843.89948,192.87332139,2104.0,26.911610732054896,26.80882453918457,26.71070793458773,26.911610732054896,21478.19921875,21478.19921875,21478.19921875,21478.19921875,0.07500000298023224,0.07500000298023224,0.07500000298023224,0.07500000298023224,2017,7,5,0
8774.15001999,8800.03,125.31842086,1940.0,26.706035614013675,26.706035614013672,26.706035614013675,26.855544418584394,21320.0,21320.0,21320.0,21320.0,25465.19921875,25465.19921875,25465.19921875,25465.19921875,2017,7,6,0
8820.0,8798.0,167.39192173,2003.0,26.715383290929235,26.883581161499023,26.67333382328679,26.883581161499027,21414.30078125,21414.30078125,21414.30078125,21414.30078125,25340.80078125,25340.80078125,25340.80078125,25340.80078125,2017,7,7,1
8697.0,8100.0,337.92574616,2916.0,26.883577073369498,26.888248443603516,26.855543505108955,26.920953382098073,21408.5,21408.5,21408.5,21408.5,0.07500000298023224,0.07500000298023224,0.07500000298023224,0.07500000298023224,2017,7,10,1
8100.0,7869.99999,335.37245646,3134.0,26.97702083932319,27.062053680419922,26.97702083932319,27.06205368041992,21409.099609375,21409.099609375,21409.099609375,21409.099609375,0.23499999940395355,0.2199999988079071,0.2199999988079071,0.23499999940395355,2017,7,11,1
7869.99999,8292.49999,274.3313613,2639.0,27.210630339469525,27.374155044555664,27.210630339469525,27.405926067911146,21532.099609375,21532.099609375,21532.099609375,21532.099609375,26043.599609375,26043.599609375,26043.599609375,26043.599609375,2017,7,12,0
8242.30002,8147.9,181.2301894,2236.0,27.425549089247294,27.33210563659668,27.25735123093331,27.425549089247294,21553.099609375,21553.099609375,21553.099609375,21553.099609375,0.07500000298023224,0.07500000298023224,0.07500000298023224,0.07500000298023224,2017,7,13,1
8128.9,7500.0,330.62687741,2662.0,27.4115320298914,27.48161506652832,27.406860659182247,27.481615066528324,21637.69921875,21637.69921875,21637.69921875,21637.69921875,26389.19921875,26389.19921875,26389.19921875,26389.19921875,2017,7,14,1
5755.00101,7201.0,586.27983869,4205.0,27.29472600514321,27.364809036254883,27.29472600514321,27.364809036254883,21629.69921875,21629.69921875,21629.69921875,21629.69921875,0.07500000298023224,0.07500000298023224,0.07500000298023224,0.07500000298023224,2017,7,17,0
7279.97898,7724.98999,367.81062377,2978.0,27.25735044244461,27.209693908691406,27.191940562167012,27.25735044244461,21574.69921875,21574.69921875,21574.69921875,21574.69921875,26524.900390625,26524.900390625,26524.900390625,26524.900390625,2017,7,18,0
7724.96993,7749.0,256.65382856,2711.0,27.191939885578535,27.201284408569336,27.14521727062454,27.26669428721941,21640.80078125,21640.80078125,21640.80078125,21640.80078125,0.07500000298023224,0.07500000298023224,0.07500000298023224,0.07500000298023224,2017,7,19,0
7749.0,8701.0,690.0380802,5488.0,27.556369694892915,27.41994285583496,27.36014004239271,27.556369694892915,21611.80078125,21611.80078125,21611.80078125,21611.80078125,0.23499999940395355,0.23999999463558197,0.23499999940395355,0.23999999463558197,2017,7,20,0
8701.0,8820.00101,268.30686801,3054.0,27.163908026992264,27.04243278503418,26.995710167138277,27.163908026992264,21580.099609375,21580.099609375,21580.099609375,21580.099609375,0.07500000298023224,0.07500000298023224,0.07500000298023224,0.07500000298023224,2017,7,21,0
8869.0,9075.99999,206.12399757,2817.0,27.005053410896675,26.986364364624023,26.855544605286557,27.005053410896675,21513.19921875,21513.19921875,21513.19921875,21513.19921875,0.23499999940395355,0.23499999940395355,0.23499999940395355,0.23499999940395355,2017,7,24,0
9010.00001,8740.0,374.56888955,3529.0,27.145217321163173,27.060184478759766,27.014397563619468,27.145217321163173,21613.400390625,21613.400390625,21613.400390625,21613.400390625,0.23499999940395355,0.24500000476837158,0.23499999940395355,0.24500000476837158,2017,7,25,1
8739.0,8492.99998,213.83046872,2260.0,27.079808010719294,27.25174331665039,27.079808010719294,27.25174331665039,21711.0,21711.0,21711.0,21711.0,26941.0,26941.0,26941.0,26941.0,2017,7,26,1
8454.98,8745.78458999,250.67553976,2559.0,27.023741720020556,26.92095375061035,26.90693785743096,27.023741720020556,21796.5,21796.5,21796.5,21796.5,27131.19921875,27131.19921875,27131.19921875,27131.19921875,2017,7,27,0
8789.99,8836.0,278.96678812,2757.0,27.02841309447618,27.126529693603516,27.02841309447618,27.126529693603512,21830.30078125,21830.30078125,21830.30078125,21830.30078125,26979.400390625,26979.400390625,26979.400390625,26979.400390625,2017,7,28,0
8696.0,8734.98999,282.48863796,2683.0,27.126529586752344,27.104103088378906,27.033086140577264,27.126529586752344,21891.099609375,21891.099609375,21891.099609375,21891.099609375,0.23499999940395355,0.23499999940395355,0.23000000417232513,0.23499999940395355,2017,7,31,0
8670.00001,8950.001,134.34205049,1654.0,27.210629390646364,27.47694206237793,27.210629390646364,27.500302479106296,21963.900390625,21963.900390625,21963.900390625,21963.900390625,27540.19921875,27540.19921875,27540.19921875,27540.19921875,2017,8,1,0
8950.11,9050.0,155.34847834,2167.0,27.369483730571172,27.33210563659668,27.324630730716027,27.444238136234542,22016.19921875,22016.19921875,22016.19921875,22016.19921875,27607.400390625,27607.400390625,27607.400390625,27607.400390625,2017,8,2,0
9050.0,9165.45104,259.60254447,3156.0,27.4162030758685,27.3227596282959,27.238660703709115,27.4162030758685,22026.099609375,22026.099609375,22026.099609375,22026.099609375,27531.0,27531.0,27531.0,27531.0,2017,8,3,0
9165.52907,9770.0,348.68545816,3477.0,27.42555046081543,27.42555046081543,27.350796051413546,27.42555046081543,22092.80078125,22092.80078125,22092.80078125,22092.80078125,27562.69921875,27562.69921875,27562.69921875,27562.69921875,2017,8,4,0
10231.21905,10900.0,370.17980565,4084.0,27.406857855517377,27.336774826049805,27.305005587449035,27.406857855517377,22118.400390625,22118.400390625,22118.400390625,22118.400390625,0.23999999463558197,0.23999999463558197,0.23999999463558197,0.23999999463558197,2017,8,7,0
10900.0,11100.01,391.96358851,4446.0,27.336774826049805,27.336774826049805,27.336774826049805,27.336774826049805,22085.30078125,22085.30078125,22085.30078125,22085.30078125,0.07500000298023224,0.07500000298023224,0.07500000298023224,0.07500000298023224,2017,8,8,0
11100.01,11179.99981,319.52519704,3592.0,26.995710265294274,27.07233428955078,26.9770230003536,27.098498242753365,22048.69921875,22048.69921875,22048.69921875,22048.69921875,0.07500000298023224,0.07500000298023224,0.07500000298023224,0.07500000298023224,2017,8,9,0
11178.99999,11327.0,308.93043734,3263.0,26.874234533784783,26.7247257232666,26.659315841450596,26.874234533784783,21844.0,21844.0,21844.0,21844.0,0.22499999403953552,0.2199999988079071,0.2199999988079071,0.22499999403953552,2017,8,10,0
11389.0,12199.99,575.44528202,5416.0,26.78079063991921,26.855545043945312,26.78079063991921,26.856478961588532,21858.30078125,21858.30078125,21858.30078125,21858.30078125,0.20999999344348907,0.20999999344348907,0.20999999344348907,0.20999999344348907,2017,8,11,0
13055.00105,14500.0,736.69768069,8267.0,27.248006447927796,27.222776412963867,27.220908577654303,27.248006447927796,21993.69921875,21993.69921875,21993.69921875,21993.69921875,0.07500000298023224,0.07500000298023224,0.07500000298023224,0.07500000298023224,2017,8,14,0
14499.9999,13300.0,884.20433395,7723.0,27.19194084165504,27.09849739074707,27.033087509797166,27.19194084165504,21999.0,21999.0,21999.0,21999.0,0.07500000298023224,0.07500000298023224,0.07500000298023224,0.07500000298023224,2017,8,15,1
13300.0,13872.01002,383.09570051,5088.0,27.322759314071345,27.248004913330078,27.24146392554379,27.322759314071345,22024.900390625,22024.900390625,22024.900390625,22024.900390625,27409.099609375,27409.099609375,27409.099609375,27409.099609375,2017,8,16,0
13872.01001,14300.90702,376.71471685,4878.0,27.276040044799593,27.093826293945312,27.089153141095633,27.276040044799593,21750.69921875,21750.69921875,21750.69921875,21750.69921875,27344.19921875,27344.19921875,27344.19921875,27344.19921875,2017,8,17,0
14300.90701,14126.022,346.80521017,4259.0,27.07046318054199,27.070463180541992,26.995708778040758,27.180726057902724,21674.5,21674.5,21674.5,21674.5,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.20000000298023224,2017,8,18,1
13973.0,13263.92352,401.54783492,4683.0,27.09849532706518,27.004117965698242,26.99570736066566,27.09849532706518,21703.80078125,21703.80078125,21703.80078125,21703.80078125,27154.69921875,27154.69921875,27154.69921875,27154.69921875,2017,8,21,1
13331.0,14099.47,389.37717146,4665.0,27.21063025505503,27.230253219604492,27.191941208164415,27.248006566550647,21899.900390625,21899.900390625,21899.900390625,21899.900390625,0.1850000023841858,0.1850000023841858,0.1850000023841858,0.1850000023841858,2017,8,22,0
14075.0,14250.0,317.31995232,3904.0,27.300334191269418,27.341449737548828,27.2115638928803,27.341449737548825,21812.099609375,21812.099609375,21812.099609375,21812.099609375,0.1850000023841858,0.1850000023841858,0.1850000023841858,0.1850000023841858,2017,8,23,0
14250.0,14670.0,315.16804534,4159.0,27.341449426239954,27.266695022583008,27.262021869818817,27.348924331919978,21783.400390625,21783.400390625,21783.400390625,21783.400390625,0.1850000023841858,0.1850000023841858,0.1850000023841858,0.1850000023841858,2017,8,24,0
14670.0,14745.0,331.66301693,4556.0,27.425545695275662,27.42180824279785,27.337709324048287,27.546087003540602,21813.69921875,21813.69921875,21813.69921875,21813.69921875,0.1850000023841858,0.1850000023841858,0.1850000023841858,0.1850000023841858,2017,8,25,0
14880.0,15280.0,438.45018171,4847.0,27.565710067749027,27.565710067749023,27.565710067749027,27.565710067749027,21808.400390625,21808.400390625,21808.400390625,21808.400390625,27863.30078125,27863.30078125,27863.30078125,27863.30078125,2017,8,28,0
15285.0,16600.0,641.04312952,6320.0,27.229318307541252,27.25361442565918,27.182597471248457,27.290056820550408,21865.400390625,21865.400390625,21865.400390625,21865.400390625,0.07500000298023224,0.07500000298023224,0.07500000298023224,0.07500000298023224,2017,8,29,0
16600.0,17197.0,376.51679668,4766.0,27.191940468898785,27.172317504882812,27.098497019271772,27.191940468898785,21892.400390625,21892.400390625,21892.400390625,21892.400390625,28094.599609375,28094.599609375,28094.599609375,28094.599609375,2017,8,30,0
17198.0,18201.0,746.29261817,8626.0,27.238662459205504,27.228384017944336,27.107842693544015,27.25548188874975,21948.099609375,21948.099609375,21948.099609375,21948.099609375,0.1850000023841858,0.1850000023841858,0.1850000023841858,0.1850000023841858,2017,8,31,0
18201.0,18379.9599,815.3282803,7255.0,27.29472696599652,27.35359764099121,27.29472696599652,27.43395733322459,21987.599609375,21987.599609375,21987.599609375,21987.599609375,0.20000000298023224,0.20499999821186066,0.20000000298023224,0.20499999821186066,2017,9,1,0
16560.031,16976.0,633.82096267,5632.0,27.537679381025484,27.341449737548828,27.290055750270962,27.537679381025484,21753.30078125,21753.30078125,21753.30078125,21753.30078125,27741.30078125,27741.30078125,27741.30078125,27741.30078125,2017,9,5,0
16968.0,16767.8105,484.42007235,4941.0,27.565710648694377,27.75726890563965,27.565710648694377,27.799318366056195,21807.599609375,21807.599609375,21807.599609375,21807.599609375,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.20000000298023224,2017,9,6,1
16766.0,16868.999,222.75725153,3175.0,28.032928355066794,28.117027282714844,28.014239308414876,28.13571632936676,21784.80078125,21784.80078125,21784.80078125,21784.80078125,0.20999999344348907,0.2150000035762787,0.20000000298023224,0.2199999988079071,2017,9,7,0
16868.999,16415.0,611.05006138,6004.0,27.948828802898564,28.07404327392578,27.948828802898564,28.07404327392578,21797.80078125,21797.80078125,21797.80078125,21797.80078125,0.22499999403953552,0.2150000035762787,0.20000000298023224,0.22499999403953552,2017,9,8,1
16372.99897,15700.0,499.64351197,4955.0,28.388011932373047,28.388011932373047,28.275881214653474,28.388011932373047,22057.400390625,22057.400390625,22057.400390625,22057.400390625,0.2199999988079071,0.20999999344348907,0.20999999344348907,0.2199999988079071,2017,9,11,1
15700.00001,14600.0,787.38607722,6294.0,28.182437139390256,28.44407844543457,28.182437139390256,28.49079927973846,22118.900390625,22118.900390625,22118.900390625,22118.900390625,27972.19921875,27972.19921875,27972.19921875,27972.19921875,2017,9,12,1
14600.05,14017.06,1047.13624467,7981.0,28.317930221557617,28.317930221557617,28.27588075752118,28.341290638847727,22158.19921875,22158.19921875,22158.19921875,22158.19921875,0.20999999344348907,0.19499999284744263,0.19499999284744263,0.2150000035762787,2017,9,13,1
14098.9999,12888.99,1316.594851,9464.0,28.245044708251953,28.245044708251953,28.245044708251953,28.245044708251953,22203.5,22203.5,22203.5,22203.5,0.19499999284744263,0.1899999976158142,0.1899999976158142,0.20000000298023224,2017,9,14,1
12753.05001,14210.0,1014.09036525,8916.0,28.385208980535108,28.359045028686523,28.359045028686523,28.416044302805705,22268.30078125,22268.30078125,22268.30078125,22268.30078125,0.18000000715255737,0.18000000715255737,0.18000000715255737,0.18000000715255737,2017,9,15,0
14299.5,15100.01,711.54907862,7332.0,28.518832426355452,28.45342254638672,28.435667417660603,28.518832426355452,22331.30078125,22331.30078125,22331.30078125,22331.30078125,0.07500000298023224,0.07500000298023224,0.07500000298023224,0.07500000298023224,2017,9,18,0
15100.0,14459.97999,493.80317248,4849.0,28.602931554025545,28.612276077270508,28.528177150351414,28.612276077270508,22370.80078125,22370.80078125,22370.80078125,22370.80078125,28051.400390625,28051.400390625,28051.400390625,28051.400390625,2017,9,19,1
14456.94997,13898.99998,350.81756304,4082.0,28.593586609698065,28.416044235229492,28.416044235229492,28.593586609698065,22412.599609375,22412.599609375,22412.599609375,22412.599609375,0.18000000715255737,0.19499999284744263,0.17499999701976776,0.19499999284744263,2017,9,20,1
13899.0,13280.98,530.9621947,4809.0,28.552468939972908,28.584239959716797,28.505748110198066,28.584239959716797,22359.19921875,22359.19921875,22359.19921875,22359.19921875,0.1850000023841858,0.1850000023841858,0.18000000715255737,0.1850000023841858,2017,9,21,1
13279.99,13275.99899,385.36362429,3493.0,28.55901099022723,28.602930068969727,28.55901099022723,28.602930068969727,22349.599609375,22349.599609375,22349.599609375,22349.599609375,0.1899999976158142,0.23000000417232513,0.1899999976158142,0.23000000417232513,2017,9,22,1
13502.0,13652.0,349.35250449,3548.0,28.41604616693384,28.294570922851562,28.234766327356148,28.416980084622395,22296.099609375,22296.099609375,22296.099609375,22296.099609375,27500.30078125,27500.30078125,27500.30078125,27500.30078125,2017,9,25,0
13737.99999,13586.94991,256.67889097,3341.0,28.294570403948164,28.174962997436523,28.13571706780881,28.294570403948164,22284.30078125,22284.30078125,22284.30078125,22284.30078125,27513.0,27513.0,27513.0,27513.0,2017,9,26,1
13586.94991,13850.0,344.15255501,3786.0,28.117025164576887,28.28522300720215,28.117025164576887,28.285223007202145,22340.69921875,22340.69921875,22340.69921875,22340.69921875,0.2199999988079071,0.22499999403953552,0.2199999988079071,0.22499999403953552,2017,9,27,0
13850.0,13978.96997,253.85289119,3270.0,28.359978036780202,28.43473243713379,28.33194446829055,28.48145326899772,22381.19921875,22381.19921875,22381.19921875,22381.19921875,0.2199999988079071,0.23999999463558197,0.2199999988079071,0.23999999463558197,2017,9,28,0
13850.00001,13890.0,197.58245186,2800.0,28.529111216960487,28.706653594970703,28.529111216960487,28.779538381462192,22405.099609375,22405.099609375,22405.099609375,22405.099609375,27554.30078125,27554.30078125,27554.30078125,27554.30078125,2017,9,29,0
14370.0,14601.0,365.52769403,4284.0,28.72440783549636,28.75244140625,28.658064035017407,28.75244140625,22557.599609375,22557.599609375,22557.599609375,22557.599609375,0.19499999284744263,0.1899999976158142,0.18000000715255737,0.19499999284744263,2017,10,2,0
14670.0,14500.0,290.4515534,3678.0,28.817848461172062,28.835601806640625,28.7496350497557,28.836537506507206,22641.69921875,22641.69921875,22641.69921875,22641.69921875,0.1850000023841858,0.1899999976158142,0.18000000715255737,0.1899999976158142,2017,10,3,1
14547.0,14247.3,272.17792048,3336.0,28.92063691087415,28.883258819580078,28.83466837026907,28.92063691087415,22661.599609375,22661.599609375,22661.599609375,22661.599609375,28379.19921875,28379.19921875,28379.19921875,28379.19921875,2017,10,4,1
14336.97999,14350.00011,275.51673735,3642.0,28.845881779189277,28.810373306274414,28.772061298355027,28.845881779189277,22775.400390625,22775.400390625,22775.400390625,22775.400390625,0.19499999284744263,0.2150000035762787,0.19499999284744263,0.2150000035762787,2017,10,5,0
14350.00011,14452.052,323.62947398,3355.0,28.855224627047892,28.832799911499023,28.71132289970599,28.864569149669315,22773.69921875,22773.69921875,22773.69921875,22773.69921875,28458.0,28458.0,28458.0,28458.0,2017,10,6,0
14917.09592,15333.1454,405.99488482,5216.0,28.911293139178294,28.827194213867188,28.817849690800895,28.911293139178294,22761.099609375,22761.099609375,22761.099609375,22761.099609375,0.19499999284744263,0.19499999284744263,0.19499999284744263,0.19499999284744263,2017,10,9,0
15400.0,15312.01012,364.2745465,4977.0,29.023423622248984,28.90381622314453,28.903816223144535,29.023423622248984,22830.69921875,22830.69921875,22830.69921875,22830.69921875,0.1850000023841858,0.18000000715255737,0.18000000715255737,0.1850000023841858,2017,10,10,1
15312.00203,15897.0,240.77898951,4226.0,29.163587898099582,29.116867065429688,29.057998174642833,29.172932421090664,22872.900390625,22872.900390625,22872.900390625,22872.900390625,0.18000000715255737,0.18000000715255737,0.18000000715255737,0.18000000715255737,2017,10,11,0
15850.99999,17279.99999,454.22615048,4815.0,29.210309285033826,29.117799758911133,29.117799758911133,29.210309285033826,22841.0,22841.0,22841.0,22841.0,0.18000000715255737,0.18000000715255737,0.18000000715255737,0.18000000715255737,2017,10,12,0
17270.0,17600.0,629.70573801,6629.0,29.27572188464105,29.12621307373047,29.12621307373047,29.27572188464105,22871.69921875,22871.69921875,22871.69921875,22871.69921875,0.1899999976158142,0.1899999976158142,0.1899999976158142,0.1899999976158142,2017,10,13,0
17000.0,17200.0,307.4639508,4388.0,29.406541769720793,29.034639358520508,28.95801533514189,29.406541769720793,22957.0,22957.0,22957.0,22957.0,0.1899999976158142,0.1899999976158142,0.1899999976158142,0.1899999976158142,2017,10,16,0
17170.0,17118.0,345.16352122,5025.0,29.08883302183038,29.061735153198242,28.967357789499385,29.08883302183038,22997.400390625,22997.400390625,22997.400390625,22997.400390625,0.19499999284744263,0.1850000023841858,0.1850000023841858,0.19499999284744263,2017,10,17,1
17118.0,17100.0,416.39873473,5660.0,29.24768586902562,29.219654083251953,29.08883254792814,29.24768586902562,23157.599609375,23157.599609375,23157.599609375,23157.599609375,28711.80078125,28711.80078125,28711.80078125,28711.80078125,2017,10,18,1
17100.0,17250.0,338.87391594,4611.0,29.00473561444494,29.165456771850586,29.00473561444494,29.34112952211779,23163.0,23163.0,23163.0,23163.0,0.19499999284744263,0.19499999284744263,0.19499999284744263,0.19499999284744263,2017,10,19,0
17300.0,18199.95898,561.68759658,7322.0,29.098179193319346,29.05145835876465,28.967359430737726,29.098179193319346,23328.599609375,23328.599609375,23328.599609375,23328.599609375,0.18000000715255737,0.18000000715255737,0.18000000715255737,0.1850000023841858,2017,10,20,0
18639.99999,18528.9,474.25630061,6539.0,29.051459594014002,28.944000244140625,28.922507661251686,29.051459594014002,23274.0,23274.0,23274.0,23274.0,28332.30078125,28332.30078125,28332.30078125,28332.30078125,2017,10,23,1
18528.9,18021.00101,463.51003062,5905.0,29.144900333350204,28.920637130737305,28.920637130737305,29.144900333350204,23441.80078125,23441.80078125,23441.80078125,23441.80078125,0.18000000715255737,0.17000000178813934,0.17000000178813934,0.18000000715255737,2017,10,24,1
18021.00001,18400.0,321.04563381,4100.0,29.014079638046766,29.008474349975586,28.958014281336073,29.126212133753707,23329.5,23329.5,23329.5,23329.5,0.17000000178813934,0.17000000178813934,0.17000000178813934,0.17000000178813934,2017,10,25,0
18498.0,19252.2,399.3757956,5229.0,28.995392251529765,29.10752296447754,28.986047728403193,29.135556533857255,23400.900390625,23400.900390625,23400.900390625,23400.900390625,0.17000000178813934,0.17000000178813934,0.17000000178813934,0.17000000178813934,2017,10,26,0
19300.0,19145.00135999,261.45244552,3919.0,29.144900319971324,29.042112350463867,28.995391518298025,29.29253950415237,23434.19921875,23434.19921875,23434.19921875,23434.19921875,0.17000000178813934,0.17000000178813934,0.17000000178813934,0.17499999701976776,2017,10,27,1
19578.0,20310.0,400.43735771,5784.0,29.21031055904716,29.188817977905273,29.16358794401818,29.21031055904716,23348.69921875,23348.69921875,23348.69921875,23348.69921875,28336.19921875,28336.19921875,28336.19921875,28336.19921875,2017,10,30,0
20310.0,21924.99998,627.45111139,8694.0,29.266376547686075,29.429903030395508,29.266376547686075,29.479427399340228,23377.19921875,23377.19921875,23377.19921875,23377.19921875,28245.5,28245.5,28245.5,28245.5,2017,10,31,0
21924.0,23760.0,730.18997391,9684.0,29.43457463782603,29.668182373046875,29.43457463782603,29.761625823592325,23435.0,23435.0,23435.0,23435.0,28594.099609375,28594.099609375,28594.099609375,28594.099609375,2017,11,1,0
23760.0,23810.0,472.34783033,6170.0,29.714901511861626,29.81955909729004,29.714901511861626,29.819559097290036,23516.30078125,23516.30078125,23516.30078125,23516.30078125,28518.599609375,28518.599609375,28518.599609375,28518.599609375,2017,11,2,0
23919.0,24685.1,623.79985591,9592.0,29.724246462271076,29.69621467590332,29.66818110725007,29.75228003092433,23539.19921875,23539.19921875,23539.19921875,23539.19921875,28603.599609375,28603.599609375,28603.599609375,28603.599609375,2017,11,3,0
25242.0,23700.0,817.20807531,9725.0,29.677525630134486,29.69621467590332,29.628001262904025,29.696214675903324,23548.400390625,23548.400390625,23548.400390625,23548.400390625,28596.80078125,28596.80078125,28596.80078125,28596.80078125,2017,11,6,1
23635.0,24725.67,521.19141455,6790.0,29.55605063614482,29.40654182434082,29.289737953726092,29.55605063614482,23557.19921875,23557.19921875,23557.19921875,23557.19921875,28994.30078125,28994.30078125,28994.30078125,28994.30078125,2017,11,7,0
