"bvpopening";"bvpclosing";"bvplowest";"bvphighest";"ptropening";"ptrclosing";"ptrlowest";"ptrhighest";"abeopening";"abeclosing";"abelowest";"abehighest";"cmiopening";"cmiclosing";"cmilowest";"cmihighest";"ggbopening";"ggbclosing";"ggblowest";"ggbhighest";"ituopening";"ituclosing";"itulowest";"ituhighest";"bbdopening";"bbdclosing";"bbdlowest";"bbdhighest";"bbaopening";"bbaclosing";"bbalowest";"bbahighest";"valopening";"valclosing";"vallowest";"valhighest";"date"
"37737";"38031";"37737";"38444";"4.388032889184199";"4.09116792678833";"4.081891131718818";"4.425140954188304";"14.097430259090874";"14.466608047485352";"14.097430259090874";"14.466608047485352";"3.1679614110466825";"3.1468417644500732";"3.076442221383612";"3.1750012932455527";"3.1550934661584793";"3.0899438858032227";"3.0899438858032227";"3.2388569270326037";"11.13158497282762";"11.12681770324707";"11.064842448539498";"11.274603060244083";"7.80354620540445";"7.894496440887451";"7.739880659591041";"7.90359184541106";"10.171382361769247";"10.210654258728027";"10.116402155456433";"10.328469200555235";"7.735591173711474";"7.391787052154541";"7.350857841367332";"7.981165657774964";"2016-01-22"
"38031";"37497";"37112";"38031";"3.924181893953458";"3.896350622177124";"3.822134487257645";"3.9983980288729373";"14.337824363457338";"14.45802116394043";"14.209040205729922";"14.500948124810508";"3.160920765209906";"3.132761240005493";"3.013082717078486";"3.2383601805997118";"3.062022590710493";"3.052715539932251";"3.0061802860410385";"3.1178648953799484";"10.988569758545564";"11.246003150939941";"10.926595983724065";"11.246003150939941";"7.789904940434171";"7.803546905517578";"7.739881353992268";"7.885402505771451";"10.084988039110382";"10.124259948730469";"9.990735905451798";"10.171385641035073";"7.19532683452557";"7.326299667358398";"7.064354001692742";"7.416344075425715";"2016-01-26"
"37501";"38376";"37402";"38766";"3.9149039835283466";"4.23960018157959";"3.8592418918986144";"4.304539067299453";"14.432261489492475";"15.299399375915527";"14.423675771303142";"15.41959615544959";"3.1046018101634765";"3.456597328186035";"3.1046018101634765";"3.5058772198851322";"3.062022169923663";"3.127171516418457";"3.04340807092515";"3.173706985812302";"11.188794370543517";"11.288907051086426";"11.074379128333899";"11.450994248155894";"7.794451542458134";"7.899044513702393";"7.776261493630902";"7.999090163227514";"10.053567060764799";"9.97502326965332";"9.904334007462811";"10.147819160669108";"7.326301530787183";"7.7028489112854";"7.25262909841538";"7.882936992565381";"2016-01-27"
"38376";"38630";"37996";"39100";"4.33237059108725";"4.267431259155273";"4.035505642436367";"4.759113761239078";"15.316572971894486";"15.35949993133545";"15.041836501331838";"15.72009195833856";"3.421398414201535";"3.7593138217926025";"3.365078278255872";"3.759313821792602";"3.173707246780396";"3.1737072467803955";"3.071329471972677";"3.2109354478386276";"11.412858452523283";"11.365185737609863";"11.250771221817653";"11.47483298191073";"7.999092346709909";"7.912690162658691";"7.830834539616978";"7.999092346709909";"10.069276804613226";"10.1949462890625";"9.951461850204335";"10.249927250295967";"7.702848913253047";"7.637362480163574";"7.522760831927064";"8.112139510392188";"2016-01-28"
"38635";"40406";"38635";"40406";"4.360201221724547";"4.490079879760742";"4.193214944430425";"4.5086339105712";"15.539799027611743";"16.020587921142578";"15.419600576059953";"16.020587921142578";"3.794513999738169";"4.160589694976807";"3.7804342346403175";"4.23802840301499";"3.2202424144866426";"3.350541114807129";"3.201628314440859";"3.4063836368420555";"11.48913042544275";"11.894349098205566";"11.441457728666002";"11.894349098205566";"7.953617400817488";"8.253753662109375";"7.894499155958664";"8.253753662109375";"10.265635085722032";"10.878274917602539";"10.20280034640852";"10.87827491760254";"7.629174481470084";"7.956607341766357";"7.399972025724453";"8.038464971345684";"2016-01-29"
"40397";"40570";"39738";"40570";"4.397309122753707";"4.37875509262085";"4.323093002222281";"4.508633745913817";"15.830377842217159";"15.90818977355957";"15.484547952388102";"16.037875776114593";"4.111309942805841";"4.681542873382568";"4.054989808665365";"4.716741920671176";"3.3970766157908354";"3.536682367324829";"3.313312942972862";"3.5552964675293612";"11.787022969031893";"12.149554252624512";"11.662999365643751";"12.149554252624512";"8.194631171338546";"8.467482566833496";"8.099133640085562";"8.472029124954554";"10.791874805916377";"11.121757507324219";"10.611225147504443";"11.153174871789295";"7.882934919475988";"7.776519298553467";"7.653732463998063";"7.972978546105973";"2016-02-01"
"40564";"38596";"38596";"40564";"4.2303236350543";"3.989121198654175";"3.989121198654175";"4.313817007297409";"15.65746353064686";"15.54506778717041";"15.493193716591186";"15.908189579318913";"4.540744643262896";"3.6959547996520996";"3.6959547996520996";"4.561865011282746";"3.4715332507586028";"3.490147352218628";"3.4436120985685648";"3.7786661467466125";"11.667768376910171";"11.276617050170898";"11.090581663063196";"11.686848929434039";"8.234857393428834";"8.125606536865234";"8.089188567706833";"8.375974259029";"10.839000215766202";"10.289196014404297";"10.265632431467385";"10.893980411187696";"7.522757938671848";"7.039795875549316";"7.039795875549316";"7.620988331186478";"2016-02-02"
"38597";"39589";"38597";"39726";"4.100444926947419";"4.165383815765381";"3.914904170300235";"4.193215084089509";"15.666108968350922";"15.64881706237793";"15.2165293073346";"15.692045178263495";"3.8226731476890174";"3.8437931537628174";"3.379158788761026";"3.9845915117401236";"3.592524366065877";"3.4622256755828857";"3.415690428981817";"3.611138686603864";"11.34816670006108";"11.54851245880127";"11.329086151609634";"11.610524991880132";"8.558060721461631";"8.517090797424316";"8.357764586269985";"8.690072887196614";"10.571954169655772";"10.422721862792969";"10.336323541249504";"10.634788904024226";"7.16258453142415";"7.375415802001953";"7.121655320826917";"7.514574649636689";"2016-02-03"
"39589";"40822";"39589";"41444";"4.230322035797891";"4.388031482696533";"4.044781770248246";"4.582848982705104";"15.856317633986952";"15.87360954284668";"15.778505693165375";"16.150273488413536";"3.9564309153157087";"3.850831985473633";"3.8508319854736333";"4.033869962281791";"3.545989332767453";"3.8252012729644775";"3.545989332767453";"3.955499971285354";"11.734548956999907";"11.715468406677246";"11.357708088127382";"12.049378037323788";"8.635453230185668";"8.981417655944824";"8.457919054527245";"9.227234324199308";"10.603371971194337";"10.83900260925293";"10.532682704871844";"11.090341557022548";"7.842006685945803";"8.464128494262695";"7.661918629715176";"8.676959762475276";"2016-02-04"
"40812";"40592";"40566";"41249";"4.388033120066419";"4.2117695808410645";"4.202492785283441";"4.434418424943689";"15.90818903059162";"15.683399200439453";"15.631525131649543";"16.12433290777098";"3.8578728946494936";"4.097229957580566";"3.766353710127996";"4.428105844494276";"3.964807183514229";"3.890350341796875";"3.8624294144736133";"4.076491780397553";"11.686850191024247";"11.829955101013184";"11.600987695398029";"11.99690995361972";"8.981413202081772";"8.890369415283203";"8.835743600840845";"9.117977356823683";"10.917548764278179";"10.752607345581055";"10.71333618559789";"11.03536449137576";"8.423197764751068";"8.374082565307617";"8.292224940448016";"8.832488231027911";"2016-02-05"
"40592";"40377";"39960";"40592";"3.9891203183368056";"3.9983971118927";"3.9705662888620603";"4.091167259266426";"15.527779725582622";"15.510489463806152";"15.19059570975446";"15.562363547230321";"4.097229958751905";"4.470345497131348";"4.047950786114245";"4.505544545619386";"3.769358981619537";"3.918271780014038";"3.694902360524714";"3.974114079411976";"11.677307820083385";"11.887194633483887";"11.615296028804895";"11.901505046855846";"8.749253203027244";"8.990518569946289";"8.749253203027244";"9.01327913701381";"10.619084053349443";"10.752607345581055";"10.579812144316916";"10.77617094043019";"8.185811289353676";"8.349527359008789";"8.06302443227729";"8.529615425959314";"2016-02-10"
"40370";"39318";"38928";"40370";"3.896349482443172";"3.924180746078491";"3.8221333692328914";"3.961288802683632";"15.268404586290325";"15.432674407958984";"15.15601048665201";"15.441320361630707";"4.3506675682612945";"4.1113104820251465";"3.9634722286823942";"4.477385453059831";"3.8252010428663383";"3.4622256755828857";"3.443611576942458";"3.899657437428048";"11.65345600896647";"11.534202575683594";"11.405408867738087";"11.720238682216578";"8.817537702183543";"8.758359909057617";"8.66276489512678";"8.904028792277254";"10.579810229929626";"10.257781982421875";"10.077131533180193";"10.674062345123414";"8.144880757772144";"8.079394340515137";"7.866563094100026";"8.234925166995284";"2016-02-11"
"39324";"39808";"39324";"39901";"4.054060211700028";"4.128276348114014";"3.989121313519324";"4.18393889278757";"15.545069610415856";"15.493195533752441";"15.363509517570325";"15.62288154993456";"4.188748609523702";"4.083150386810303";"3.9001123858238715";"4.280267429747495";"3.573910808788742";"3.490147352218628";"3.4715332507586028";"3.62975333506641";"11.620070596779877";"11.62484073638916";"11.410184453971468";"11.648692185047626";"8.867611306483944";"8.785672187805176";"8.640002558739795";"8.867611306483944";"10.367741097514015";"10.210654258728027";"10.06142194914362";"10.65835193653038";"8.226739202182216";"8.39045524597168";"8.226739202182216";"8.570543284469927";"2016-02-12"
"39808";"40093";"39808";"40671";"4.230322945126477";"4.23960018157959";"4.193214884039989";"4.2674310062129654";"15.631527504219656";"15.493195533752441";"15.432675502803932";"15.717985398023457";"4.181707664936046";"4.1253886222839355";"4.1253886222839355";"4.280266710654811";"3.6297529914895312";"3.5273752212524414";"3.527375221252441";"3.6576741410366727";"11.825187393624542";"11.58668041229248";"11.58668041229248";"11.84903809175775";"8.899475798949135";"8.785672187805176";"8.767462816784901";"8.990519603138042";"10.446285243699212";"10.320615768432617";"10.273489340683065";"10.48555714198231";"8.74244461049269";"8.603285789489746";"8.603285789489746";"8.840674228731308";"2016-02-15"
"40093";"40948";"40074";"41206";"4.17466109927073";"4.118999004364014";"4.100444972728442";"4.304539320719732";"15.545070591671678";"15.53642463684082";"15.458612692410371";"15.761214515301308";"4.1605894113744215";"4.259148120880127";"4.153549168766488";"4.43514589368436";"3.5552967219043516";"3.815894365310669";"3.536682620368014";"3.8717366699196814";"11.615299010970078";"11.86811637878418";"11.52466636967823";"12.063692829025918";"8.80843204877044";"9.099770545959473";"8.744702300721176";"9.17260574230282";"10.320615440851483";"10.52482795715332";"10.289198073032038";"10.63478911904595";"8.611472372296047";"9.241779327392578";"8.611472372296047";"9.3154517412508";"2016-02-16"
"40958";"41631";"40958";"42436";"4.211768008593289";"4.341646194458008";"4.183937189946578";"4.471524822685613";"15.692043697144637";"15.787147521972656";"15.579649617022511";"16.11568545921536";"4.308426163203269";"4.315466403961182";"4.273226762107606";"4.667461857072931";"3.8717361521086766";"3.9275784492492676";"3.834507954014949";"4.188176279700488";"12.020759833155562";"11.996909141540527";"11.758401474778323";"12.335588962474029";"9.163501528266693";"9.199918746948242";"8.976862710477636";"9.432078706725157";"10.548391063435494";"10.493410110473633";"10.297051383300518";"10.839001889765813";"9.569211956746585";"9.749300003051758";"9.421867901278453";"10.39597898954882";"2016-02-17"
"41624";"41478";"41183";"41698";"4.350923574431308";"4.258153438568115";"4.221045384222838";"4.517909818985055";"15.666109675202726";"15.90818977355957";"15.640171815072925";"15.90818977355957";"4.336586632206849";"4.456264972686768";"4.322507230399667";"4.4985046202636285";"3.955499523629204";"3.806586742401123";"3.797279471676821";"4.039263184967547";"11.868114156113167";"11.753631591796875";"11.615296835646918";"11.877655182968997";"9.145293098156033";"9.013280868530273";"8.913132371101058";"9.145293098156033";"10.493412117126793";"10.108549118041992";"10.108549118041992";"10.650499728144398";"9.757485451184833";"9.421867370605469";"9.405495376109076";"9.96213069843173";"2016-02-18"
"41477";"41543";"41071";"41828";"4.174661761017344";"4.137553691864014";"4.0818915881340185";"4.239601103217211";"15.778504516314285";"15.839024543762207";"15.657464461418444";"15.899544571210127";"4.456265526119955";"4.2169084548950195";"4.181708684119629";"4.533704949718039";"3.769358547094103";"3.806586742401123";"3.694901934582515";"3.9089640575978817";"11.696983606091921";"11.89299488067627";"11.643080505581224";"11.97139939051001";"8.9222368483502";"9.049697875976562";"8.87671494380819";"9.131636999060916";"10.108547559449896";"10.21850872039795";"10.053567353500434";"10.438430293244926";"9.340009015212347";"9.683813095092773";"9.307265806683718";"9.913015554793168";"2016-02-19"
"41544";"43235";"41544";"43345";"4.332370737685944";"4.6756205558776855";"4.295262673144298";"4.675620555877686";"16.132980201352318";"16.072460174560547";"15.942774167285746";"16.27131216231838";"4.357706726502884";"4.378827095031738";"4.287308262204906";"4.4281062724175495";"3.9555001692598677";"3.843815565109253";"3.8438155651092525";"3.9834215421951047";"12.226214848450867";"12.373223304748535";"12.12820921091909";"12.446727532897368";"9.281858134790458";"9.523122787475586";"9.254545601365228";"9.595957226913773";"10.516972713093937";"10.689767837524414";"10.446283458077364";"10.760457092540987";"10.232264688307815";"10.756156921386719";"10.17496425586444";"10.7807141380539";"2016-02-22"
"43235";"42521";"42359";"43601";"4.592126592343555";"4.564295768737793";"4.471525619446977";"4.898268748547695";"16.124331411385793";"15.787147521972656";"15.648815585339227";"16.124331411385793";"4.378826424767928";"4.245067596435547";"4.132429133399141";"4.47034524358604";"3.8438151334144335";"3.620445728302002";"3.6111386790013826";"3.9368856264206307";"12.265417719991063";"12.19681453704834";"12.113509735721843";"12.495731765337537";"9.37289678323818";"9.432074546813965";"9.345583499909157";"9.646026565617115";"10.603373390004535";"10.6190824508667";"10.461994838442047";"10.94896448943042";"10.62518235059021";"10.134034156799316";"10.084918947090339";"11.001729689493118";"2016-02-23"
"42521";"42085";"41211";"42521";"4.425140798098483";"4.517910957336426";"4.313816607012952";"4.573573052879191";"15.614233457681483";"15.71798324584961";"15.432673389695937";"15.71798324584961";"4.118348500057423";"4.019790172576904";"4.012750292042582";"4.174668625948394";"3.5366823174392104";"3.508761167526245";"3.4436118177293262";"3.5832175672941524";"12.025305124299175";"12.093908309936523";"11.8341933308939";"12.177213885625992";"9.309169411816221";"9.413869857788086";"9.117978652730693";"9.422974542853149";"10.336325722435541";"10.265636444091797";"10.116404105737777";"10.422724062210905";"9.634698891064916";"9.585583686828613";"9.405495645508418";"9.78204294245445";"2016-02-24"
"42084";"41888";"41442";"42327";"4.4622485686473645";"4.536464691162109";"4.443694538018678";"4.71272820331612";"15.28569594533428";"15.31163215637207";"15.104134222834812";"15.43267385438738";"4.026830804013315";"4.223948955535889";"3.9634722222556777";"4.223948955535889";"3.2016284508613793";"3.3412342071533203";"3.173707299602991";"3.369155358411709";"11.976298865585747";"12.103705406188965";"11.892993313772147";"12.319318550915451";"9.327376183561391";"9.386554718017578";"9.254542531015174";"9.582297399748825";"10.210656627306037";"10.304908752441406";"9.97502593994296";"10.37559803355526";"9.14355024043159";"9.020763397216797";"8.930718983576886";"9.511911550735679";"2016-02-25"
"41889";"41593";"41417";"42495";"4.657066417374846";"4.517910957336426";"4.480802893641249";"4.7312825447652";"15.467255810128345";"15.24246597290039";"15.138717832054853";"15.50183962310817";"4.308426356100527";"4.019790172576904";"4.019790172576904";"4.350666360384055";"3.4436117278735905";"3.2481634616851807";"3.2481634616851807";"3.5087610759705377";"12.187010958002565";"12.103705406188965";"12.015501115337713";"12.338919675791434";"9.577747324406506";"9.413869857788086";"9.295513528310746";"9.605060616873613";"10.422724460187231";"10.367743492126465";"10.179239242044911";"10.587665117221613";"9.32363856502715";"9.00439167022705";"8.914348034562284";"9.446425411902716";"2016-02-26"
"41599";"42794";"41599";"43053";"4.712728559425507";"4.768390655517578";"4.619958399272056";"4.8518840208371925";"15.475901822337345";"15.25111198425293";"15.138717889734208";"15.55371375279145";"4.0831503137458665";"4.132429122924805";"4.0197906601739";"4.174669132332009";"3.2853915691375732";"3.2853915691375732";"3.248163371261407";"3.3784622857255524";"12.299723063433788";"12.446731567382812";"12.152714559484764";"12.49083411856752";"9.554985917317172";"9.714310646057129";"9.45483820403056";"9.759832541931411";"10.524829245182541";"10.634790420532227";"10.399159758525316";"10.752605377011069";"9.192665512321918";"9.66744327545166";"9.159922299070878";"9.839345340184561";"2016-02-29"
"42795";"44122";"42795";"44181";"4.92609977722168";"4.92609977722168";"4.73128223441944";"4.981761869113322";"15.372155370870294";"15.778505325317383";"15.277051523406168";"15.899545386419248";"4.202828676238579";"4.322507381439209";"4.167628908604753";"4.35770606745651";"3.3691552148529125";"3.350541114807129";"3.322619964738453";"3.4622259369794066";"12.571761864799534";"13.032661437988281";"12.5031173624273";"13.032661437988281";"9.7734869585041";"9.987438201904297";"9.76438227702454";"10.05572064345377";"10.776170173680654";"11.247430801391602";"10.697626361204176";"11.349537457991302";"9.986688948061172";"10.486023902893066";"9.937574520783778";"10.608810751746296";"2016-03-01"
"44122";"44893";"43841";"44983";"4.833329839846142";"5.241518974304199";"4.777667745469544";"5.241518974304199";"15.821731149910493";"15.683399200439453";"15.519131041096918";"15.890897124646012";"4.3225076768059525";"4.301387310028076";"4.202828963427405";"4.364746607667374";"3.3691554708308713";"3.490147352218628";"3.3505413693708457";"3.545989656598704";"13.042466821622918";"13.336657524108887";"12.861048450210012";"13.380785357935226";"9.973306780523153";"10.205668449401855";"9.900409301419378";"10.205668449401855";"11.29455592044517";"11.600875854492188";"11.161031904248974";"11.679418908752218";"10.486024272801439";"11.640223503112793";"10.428723064743442";"11.640223503112793";"2016-03-02"
"44900";"47193";"44900";"47375";"6.095005035400391";"6.095005035400391";"6.095005035400391";"6.095005035400391";"15.795794962641255";"15.94277286529541";"15.692045175866063";"16.07245886197921";"4.350667092829728";"4.934979438781738";"4.350667092829728";"4.984259331895983";"3.5273752568247154";"3.760051727294922";"3.5273752568247154";"3.8438153986786436";"13.48375256906047";"14.65561294555664";"13.478850162343624";"14.694838371663742";"11.1168851852417";"11.1168851852417";"11.1168851852417";"11.1168851852417";"11.93324248742521";"13.126566886901855";"11.85421409201022";"13.426872980669291";"12.786234855651855";"12.786234855651855";"12.786234855651855";"12.786234855651855";"2016-03-03"
"47194";"49085";"47194";"50024";"6.095004300535264";"6.698010444641113";"6.095004300535264";"7.328848294887869";"16.245379250021834";"16.522043228149414";"16.08975535006322";"16.59985517812872";"5.455933714404282";"4.977219581604004";"4.934979569093882";"5.5333724153636625";"4.039263319825992";"4.3650102615356445";"3.9089641881060446";"4.606993539110346";"14.655609803648028";"15.371475219726562";"14.655609803648028";"15.90592230740616";"11.116889265982948";"12.265026092529297";"11.116889265982948";"12.292363028979887";"13.12656455943903";"14.422624588012695";"13.12656455943903";"15.56853234999668";"13.686675674757046";"13.547516822814941";"13.12185582980342";"15.004591768954647";"2016-03-04"
"49089";"49246";"48746";"49639";"6.725843070106709";"6.837167263031006";"6.447532145432948";"6.985599962626422";"16.59985143471176";"16.57391357421875";"16.3750615909134";"16.76411960402643";"5.033538067298369";"4.9138593673706055";"4.794181027981668";"5.096897357816665";"4.523230920584585";"4.606994152069092";"4.4022390438017585";"4.718679200373715";"15.371475176885882";"15.302830696105957";"14.856640799490068";"15.39599029133234";"12.255909483828892";"11.918758392333984";"11.663616551258787";"12.255909483828892";"14.422627557594147";"14.430530548095703";"13.837819826550739";"14.580684352942663";"14.529813402606905";"14.390654563903809";"13.653931943077765";"15.225607596122389";"2016-03-07"
"49244";"49102";"48847";"49914";"6.837166732265193";"6.92993688583374";"6.568133065734915";"7.273187117581842";"16.59120504205336";"16.470163345336914";"16.288603273832706";"16.617141252812836";"4.892740399847803";"5.012418746948242";"4.864580873598017";"5.118017330923789";"4.523232086834327";"4.486003875732422";"4.337090587529517";"4.6814522059150665";"15.239094402821642";"15.646059036254883";"15.111611747290906";"15.876509223568647";"11.845863860990764";"11.977991104125977";"11.782078190044349";"12.278693563723712";"14.422625482818226";"16.00318717956543";"14.177638841877917";"16.00318717956543";"13.760347279599042";"12.30327320098877";"12.30327320098877";"13.98955054010922";"2016-03-08"
"49102";"48665";"48623";"50001";"7.143308213412536";"7.050538063049316";"6.827889702177586";"7.2175247760660834";"16.634436030243865";"16.12433624267578";"16.06381620839605";"16.643081985004866";"5.08985755768855";"4.934979438781738";"4.90681991190372";"5.181376741119821";"4.6163019220757375";"4.560459613800049";"4.49531003224747";"4.8117502229382545";"15.832377187148246";"15.126317977905273";"15.126317977905273";"16.02850431663433";"12.173899651268089";"11.435811042785645";"11.435811042785645";"12.392592770215346";"15.963678632703665";"16.042705535888672";"15.734496392910785";"16.76976419951826";"12.548844989279791";"11.869422912597656";"11.492875671730244";"12.712561011252673";"2016-03-09"
"48667";"49571";"47922";"49974";"7.236079116708845";"7.375234127044678";"6.781504696874426";"7.3845113636606605";"16.228084015044832";"16.10704231262207";"15.769858364477132";"16.400998141431984";"5.075778471853816";"5.033538818359375";"4.878660689777891";"5.1813770647816";"4.755906720474607";"4.997889995574951";"4.625607590087008";"5.044425462684108";"15.489155288569233";"15.719605445861816";"15.057675587597965";"15.93534375325432";"11.686400435682586";"11.777523040771484";"11.399366443478556";"11.968878526648652";"16.398332285326582";"16.991043090820312";"15.93996932270509";"17.354571661332535";"12.278716564178467";"11.460135459899902";"10.870756846234599";"12.278716564178467";"2016-03-10"
"49574";"49639";"49156";"50038";"7.365957197860512";"7.505112648010254";"7.115477564536167";"7.625714067630897";"16.011939029391456";"15.752565383911133";"15.596943175479263";"16.2367288625223";"5.033538622307614";"5.42073392868042";"5.033538622307614";"5.484093226184855";"5.025811924916671";"4.774521350860596";"4.7093717784034075";"5.109575153738594";"15.60192125510039";"15.851984024047852";"15.587212497387744";"16.17559366774354";"11.777522478191944";"12.196682929992676";"11.750185545293428";"12.246800894769368";"17.006845030380305";"18.057918548583984";"16.793468829374607";"18.405642560518327";"11.517434806995775";"11.353718757629395";"11.24730313037632";"11.992211740488129";"2016-03-11"
"49639";"48867";"48757";"50166";"7.542221158849573";"6.8649983406066895";"6.86499834060669";"7.60716004839257";"15.778503930893084";"15.596943855285645";"15.493194062762104";"15.856315863023989";"5.5192929324041184";"5.139136791229248";"5.075778215534302";"5.5192929324041184";"4.886206451696804";"4.914127826690674";"4.746600464317855";"5.109575676466962";"15.945153712033575";"15.778447151184082";"15.709801094702323";"16.27857146301299";"12.237687121592815";"12.11922836303711";"12.096448096795376";"12.606731098972075";"18.254984838297222";"17.62002944946289";"17.104126492950304";"18.747076400033624";"11.37827534091969";"11.001728057861328";"10.870755225607928";"11.582920586480544";"2016-03-14"
"48866";"47130";"46684";"48866";"6.33620780569152";"6.132113456726074";"6.08572815623424";"6.456809233079879";"15.475906348725122";"15.821736335754395";"15.38944843970594";"15.821736335754393";"4.927939422728391";"4.857540607452393";"4.5900240277870585";"4.977219314499284";"4.634915018265786";"4.4208526611328125";"4.234711673971584";"4.644221845726287";"15.199859260594971";"15.077279090881348";"14.748767075338755";"15.474437112490062";"11.672731736942339";"11.481374740600586";"11.31279877528326";"11.836751038021852";"16.278680445181607";"13.88965892791748";"13.889658927917479";"16.38979723217209";"10.633366089952649";"11.034470558166504";"10.486022053448144";"11.059028548133595";"2016-03-15"
"47130";"47763";"46521";"47814";"6.03934317162257";"6.70728874206543";"5.946572572581811";"6.70728874206543";"15.717984573950494";"15.813088417053223";"15.449966601352989";"15.821732721837945";"4.864581108093262";"4.864581108093262";"4.758981797949644";"4.942019809013075";"4.374316343172905";"4.653528213500977";"4.206789487253082";"4.709370498807584";"14.856643024822723";"14.631096839904785";"14.04271394485197";"14.881158142941228";"11.24445861357493";"11.22623348236084";"10.752399155500925";"11.312799420380612";"13.611867053732812";"14.357940673828125";"13.334073539605027";"14.596048535164591";"11.06721583613287";"12.131370544433594";"10.97717142373287";"12.172299751828168";"2016-03-16"
"47770";"50914";"47770";"51268";"7.5607734456397875";"7.5143890380859375";"7.15258481997521";"7.597881502518386";"16.167566210600313";"16.19350242614746";"15.839026521926732";"16.202148381012268";"5.13913652403732";"5.3151350021362305";"4.970179008992678";"5.34329488842604";"5.02581063379172";"5.109573841094971";"4.876897426973087";"5.184030666401808";"15.984371834515624";"16.22953224182129";"15.342056381824229";"16.41585297862309";"12.392591244736657";"12.688736915588379";"11.791185814203358";"12.743410761136099";"16.834265153871442";"16.421545028686523";"15.35799392785659";"16.94538344982931";"12.786235073301214";"12.688005447387695";"12.098626911246914";"13.105481943014901";"2016-03-17"
"50915";"50815";"50202";"51308";"7.505112900039191";"7.5329437255859375";"7.16186266017969";"7.5793290246478415";"16.245381314324117";"15.925487518310547";"15.882259384627877";"16.331837581689452";"5.27993593044029";"5.42073392868042";"5.258815563707369";"5.462973580529665";"5.202645899520818";"5.444629192352295";"5.146803601175093";"5.444629192352295";"16.200111870659644";"16.273658752441406";"15.84708159159218";"16.32759446976166";"12.629513755778651";"12.52016830444336";"12.233133536558514";"12.80264640750682";"16.52472682519577";"16.15962791442871";"15.82627601101614";"16.76283619269207";"13.007254898395157";"12.548849105834961";"12.229602172766619";"13.179156973022753";"2016-03-18"
"50816";"51172";"50765";"51370";"7.4958361140136995";"7.477282524108887";"7.356680650823425";"7.672100084102666";"15.839026521926732";"16.19350242614746";"15.839026521926732";"16.236732200471497";"5.385533787653602";"5.5615315437316895";"5.350334020114679";"5.69529037194852";"5.453936463974151";"5.444629192352295";"5.35155869510942";"5.649384730081758";"16.273668131258432";"16.27857208251953";"15.964768580802247";"16.455086552235503";"12.529275963493838";"12.729743957519531";"12.460934411047154";"12.802642173280567";"16.342174601669008";"16.429481506347656";"16.07231827252823";"16.500914153111545";"12.679820291473055";"12.40150260925293";"12.172300133578595";"12.999067182371384";"2016-03-21"
"51170";"51010";"50812";"51215";"7.282464441838072";"7.523666858673096";"7.171140249452677";"7.588606634442437";"16.167564363689923";"16.202146530151367";"15.98600263036432";"16.202146530151367";"5.589691896606589";"5.596732139587402";"5.533372837071234";"5.75865051736823";"5.426015768113119";"5.7889909744262695";"5.370173462818419";"5.8913687560308166";"16.229538448615525";"15.861799240112305";"15.773542015242736";"16.229538448615525";"12.61584342202385";"12.59761905670166";"12.511053130574224";"12.752525780246195";"16.286619786959456";"16.191375732421875";"16.12788020068112";"16.445357859384902";"12.270529734775366";"12.630705833435059";"12.237786524048095";"12.769864674190886";"2016-03-22"
"51005";"49690";"49491";"51005";"7.310296124583096";"7.217525959014893";"7.106201317970006";"7.384512257037659";"16.11568934625125";"16.426937103271484";"16.081107178275204";"16.504749042526544";"5.561531482526806";"5.470012664794922";"5.294014910653697";"5.561531482526806";"5.593541741530941";"5.426014423370361";"5.3980934995403205";"5.872753198806768";"15.606828569964424";"15.356765747070312";"15.121413228154838";"15.690181815533904";"12.424490254833932";"12.187573432922363";"12.032665898439838";"12.488275934735086";"15.858024545056512";"15.588168144226074";"15.477051337008701";"15.865961676122462";"12.516105836214361";"11.558365821838379";"11.501065390765229";"12.581592266200769";"2016-03-23"
"49686";"49657";"48778";"49686";"6.98560056406949";"7.245357036590576";"6.790782988497145";"7.421620578411415";"16.331833255504822";"16.426937103271484";"16.288605133272974";"16.599852890293207";"5.42777336286912";"5.575611591339111";"5.188416316903143";"5.575611591339111";"5.277102144220223";"5.5656208992004395";"5.146803451860314";"5.667998665095072";"14.905677984898055";"15.194966316223145";"14.905677984898055";"15.219481439572968";"11.845859731017942";"11.964319229125977";"11.809411007009938";"12.078221300803987";"14.881777151771017";"15.072263717651367";"14.802407370857706";"15.3024359309147";"11.451948673647216";"12.319644927978516";"11.19818898594806";"12.450617770747076";"2016-03-24"
"49687";"50838";"49687";"51149";"7.560775482803447";"7.829809188842773";"7.338127081541817";"7.866917255719712";"16.556623793427814";"16.686309814453125";"16.487457805611164";"16.746831496709014";"5.737528559334937";"5.807928085327148";"5.61784986990249";"6.005045820704474";"5.770376125570426";"5.761069297790527";"5.537699661736212";"5.854139794565185";"15.812766298510258";"15.572509765625";"15.508769212734844";"15.847087778583438";"12.479164557989883";"12.547505378723145";"12.196685654039035";"12.693301114430643";"16.032638803622483";"15.953269004821777";"15.627854192206584";"16.104071471157816";"12.86809504889043";"12.417875289916992";"12.098628381410059";"12.86809504889043";"2016-03-28"
